gameKey,season,day,month,time,weekDay,week,year,home,away,scoreHome,scoreAway,homeFirstDowns,homeTotalYards,homePassingYards,homeRushingYards,homePenaltyCount,homePenaltyYards,homeTurnovers,homePuntCount,homePuntYards,homePuntAvg,homePossessionTime,awayFirstDowns,awayTotalYards,awayPassingYards,awayRushingYards,awayPenaltyCount,awayPenaltyYards,awayTurnovers,awayPuntYards,awayPuntAvg,awayPossessionTime
55315,REG,20,11,1:00,Sun,11,2011,GB,TB,35,26,24,378,287,91,5,37,1,3,163,42,1719,22,455,334,121,9,55,2,3,140,24,1881
55320,REG,20,11,4:05,Sun,11,2011,SF,ARI,23,7,25,431,267,164,7,87,1,3,136,38,2656,11,229,149,80,6,75,5,6,279,44,944
55319,REG,20,11,4:05,Sun,11,2011,STL,SEA,7,24,13,185,143,42,5,50,3,10,441,35,1500,16,289,163,126,13,100,2,9,447,45,2100
55321,REG,20,11,4:15,Sun,11,2011,CHI,SD,31,20,23,379,286,93,6,61,1,3,137,46,1990,15,332,280,52,3,20,3,3,118,20,1610
55322,REG,20,11,8:20,Sun,11,2011,NYG,PHI,10,17,12,278,249,29,5,39,2,9,463,44,1422,17,391,255,136,5,30,3,6,261,40,2178
55323,REG,21,11,8:30,Mon,11,2011,NE,KC,34,3,20,380,223,157,3,20,1,4,203,33,1710,16,334,215,119,5,34,3,5,199,24,1890
55324,REG,24,11,12:30,Thu,12,2011,DET,GB,15,27,23,409,273,136,11,82,3,4,148,33,1848,18,349,296,53,7,54,0,5,207,38,1752
55325,REG,24,11,4:15,Thu,12,2011,DAL,MIA,20,19,19,303,218,85,11,69,2,5,205,39,1712,18,352,263,89,6,55,1,4,198,39,1888
55326,REG,24,11,8:20,Thu,12,2011,BAL,SF,16,6,16,253,161,92,3,20,0,4,170,38,1868,12,170,96,74,7,97,1,5,288,48,1732
55331,REG,27,11,1:00,Sun,12,2011,NYJ,BUF,28,24,20,318,180,138,4,40,2,5,208,40,1429,21,336,250,86,9,85,0,7,313,39,2171
55328,REG,27,11,1:00,Sun,12,2011,CIN,CLE,23,20,18,389,257,132,5,35,1,4,191,43,1894,17,274,140,134,3,15,1,5,215,44,1706
55330,REG,27,11,1:00,Sun,12,2011,JAC,HOU,13,20,14,255,150,105,4,30,1,9,405,32,1899,9,215,127,88,7,80,1,10,436,41,1701
55327,REG,27,11,1:00,Sun,12,2011,ATL,MIN,24,14,22,335,246,89,4,30,1,5,252,41,2079,12,226,162,64,6,49,0,7,331,40,1521
55332,REG,27,11,1:00,Sun,12,2011,STL,ARI,20,23,12,272,186,86,8,49,2,7,329,33,1561,16,374,106,268,4,30,3,5,230,24,2039
55329,REG,27,11,1:00,Sun,12,2011,IND,CAR,19,27,17,323,218,105,2,15,2,5,228,41,1423,22,377,176,201,6,92,1,4,181,46,2177
55333,REG,27,11,1:00,Sun,12,2011,TEN,TB,23,17,18,352,150,202,5,50,4,3,88,29,2003,15,308,186,122,4,30,5,5,194,34,1597
55335,REG,27,11,4:05,Sun,12,2011,SEA,WAS,17,23,15,250,126,124,9,91,1,6,267,43,1600,22,416,306,110,10,115,2,4,178,39,2000
55334,REG,27,11,4:05,Sun,12,2011,OAK,CHI,25,20,17,341,268,73,6,44,1,5,273,49,1802,18,401,229,172,7,61,3,5,225,45,1798
55336,REG,27,11,4:15,Sun,12,2011,PHI,NE,20,38,23,466,393,73,10,60,1,5,199,37,1637,29,457,353,104,3,20,0,3,145,48,1963
55337,REG,27,11,4:15,Sun,12,2011,SD,DEN,13,16,20,344,159,185,4,30,0,6,308,38,2243,18,349,141,208,9,63,0,9,391,37,2228
55338,REG,27,11,8:20,Sun,12,2011,KC,PIT,9,13,15,252,162,90,4,20,4,3,112,37,1590,18,290,182,108,6,50,2,5,211,34,2010
55339,REG,28,11,8:30,Mon,12,2011,NO,NYG,49,24,31,577,372,205,11,104,0,2,84,43,1712,29,465,392,73,4,32,2,2,76,28,1888
55340,REG,1,12,8:20,Thu,13,2011,SEA,PHI,31,14,15,347,173,174,5,30,0,5,199,40,1820,20,330,198,132,5,28,4,4,185,41,1780
55349,REG,4,12,1:00,Sun,13,2011,WAS,NYJ,19,34,17,304,204,100,6,50,3,6,224,35,1668,16,266,165,101,6,40,1,5,223,42,1932
55342,REG,4,12,1:00,Sun,13,2011,CHI,KC,3,10,11,181,88,93,5,35,3,7,304,42,1638,13,252,139,113,8,60,1,11,447,35,1962
55341,REG,4,12,1:00,Sun,13,2011,BUF,TEN,17,23,18,379,282,97,2,15,2,4,194,31,1906,18,317,130,187,3,20,0,5,239,46,1694
55345,REG,4,12,1:00,Sun,13,2011,MIA,OAK,34,14,23,362,153,209,8,79,0,4,222,43,2300,18,304,258,46,10,91,1,8,372,41,1300
55343,REG,4,12,4:05,Sun,13,2011,CLE,BAL,10,24,13,233,174,59,3,37,1,8,317,31,1346,24,448,158,290,4,18,1,3,108,26,2254
55347,REG,4,12,1:00,Sun,13,2011,PIT,CIN,35,7,22,295,159,136,4,29,0,5,271,43,1964,13,232,128,104,10,109,2,7,317,36,1636
55346,REG,4,12,8:20,Sun,13,2011,NO,DET,31,17,21,438,338,100,3,30,0,4,179,42,1494,25,466,379,87,11,107,1,4,183,43,2106
55348,REG,4,12,1:00,Sun,13,2011,TB,CAR,19,38,15,285,207,78,9,73,1,2,82,35,1639,26,385,222,163,2,20,0,3,114,24,1961
55344,REG,4,12,1:00,Sun,13,2011,HOU,ATL,17,10,20,337,175,162,5,35,1,5,264,40,2104,18,337,267,70,7,43,2,4,202,48,1496
55350,REG,4,12,1:00,Sun,13,2011,MIN,DEN,32,35,27,489,360,129,6,54,3,6,297,44,2271,13,336,186,150,8,73,2,6,307,49,1329
55352,REG,4,12,4:15,Sun,13,2011,NYG,GB,35,38,24,447,347,100,6,55,2,4,177,43,1617,29,449,360,89,4,30,1,5,221,44,1983
55351,REG,4,12,4:15,Sun,13,2011,ARI,DAL,19,13,16,327,224,103,6,41,0,7,351,45,1775,20,336,261,75,7,49,0,5,191,38,2022
55353,REG,4,12,4:15,Sun,13,2011,SF,STL,26,0,18,389,245,144,8,72,0,5,226,37,2164,10,157,126,31,5,35,2,8,317,37,1436
55354,REG,4,12,1:00,Sun,13,2011,NE,IND,31,24,24,366,293,73,3,20,0,4,187,42,1461,26,437,338,99,5,29,2,3,144,43,2139
55355,REG,5,12,8:30,Mon,13,2011,JAC,SD,14,38,17,306,177,129,3,26,1,5,217,39,1903,19,433,294,139,6,55,0,4,179,42,1697
55356,REG,8,12,8:20,Thu,14,2011,PIT,CLE,14,3,20,416,269,147,12,97,3,4,165,34,1662,19,304,206,98,6,54,2,6,205,34,1938
55366,REG,11,12,1:00,Sun,14,2011,WAS,NE,27,34,25,463,293,170,8,73,2,3,112,31,2169,22,431,352,79,4,47,1,3,135,38,1431
55361,REG,11,12,4:15,Sun,14,2011,GB,OAK,46,16,22,391,255,136,5,35,1,1,40,40,1720,23,355,238,117,11,89,5,5,247,44,1880
55364,REG,11,12,1:00,Sun,14,2011,NYJ,KC,37,10,24,314,155,159,4,22,1,7,314,43,2262,13,221,156,65,11,128,1,7,359,45,1338
55359,REG,11,12,1:00,Sun,14,2011,CIN,HOU,19,20,16,285,184,101,3,27,2,4,186,39,1696,25,412,268,144,5,50,4,2,103,52,1904
55357,REG,11,12,1:00,Sun,14,2011,BAL,IND,24,10,24,358,212,146,5,40,2,3,145,46,2168,12,167,117,50,3,15,1,6,268,35,1432
55360,REG,11,12,1:00,Sun,14,2011,DET,MIN,34,28,13,280,208,72,10,76,0,6,286,37,1874,29,425,156,269,5,37,6,2,97,25,1726
55358,REG,11,12,1:00,Sun,14,2011,CAR,ATL,23,31,19,416,259,157,5,50,2,6,256,40,1757,18,394,308,86,5,50,0,6,287,46,1843
55363,REG,11,12,1:00,Sun,14,2011,MIA,PHI,10,26,11,204,95,109,7,81,3,6,321,50,1719,18,239,188,51,7,69,2,10,419,32,1881
55362,REG,11,12,1:00,Sun,14,2011,JAC,TB,41,14,21,325,209,116,8,80,2,7,290,39,1969,15,280,170,110,12,97,7,5,189,33,1631
55365,REG,11,12,1:00,Sun,14,2011,TEN,NO,17,22,17,373,314,59,8,54,0,5,226,38,1347,24,437,323,114,11,95,0,5,249,43,2253
55367,REG,11,12,4:05,Sun,14,2011,ARI,SF,21,19,12,325,270,55,4,45,3,7,326,30,1744,12,233,143,90,5,35,0,7,372,47,1856
55368,REG,11,12,4:05,Sun,14,2011,DEN,CHI,13,10,20,345,221,124,4,28,2,8,363,41,2079,12,245,86,159,8,69,1,11,526,39,1907
55369,REG,11,12,4:15,Sun,14,2011,SD,BUF,37,10,23,366,216,150,5,50,1,3,119,40,2133,17,281,185,96,1,5,3,2,71,29,1467
55370,REG,11,12,8:20,Sun,14,2011,DAL,NYG,34,37,23,444,305,139,10,51,1,3,131,37,1541,28,510,400,110,6,55,1,4,178,37,2059
55371,REG,12,12,8:30,Mon,14,2011,SEA,STL,30,13,21,359,214,145,9,61,1,3,113,37,1889,19,281,167,114,5,30,1,5,181,27,1711
55372,REG,15,12,8:20,Thu,15,2011,ATL,JAC,41,14,20,373,276,97,4,31,0,5,204,34,2311,12,207,91,116,5,40,4,7,304,39,1289
55373,REG,17,12,8:20,Sat,15,2011,TB,DAL,15,31,7,190,132,58,6,46,1,4,204,47,1321,28,399,239,160,2,15,1,3,123,28,2279
55381,REG,18,12,1:00,Sun,15,2011,STL,CIN,13,20,18,305,210,95,10,109,0,7,300,30,1797,19,283,173,110,11,101,1,5,169,34,1803
55374,REG,18,12,1:00,Sun,15,2011,BUF,MIA,23,30,21,404,291,113,11,92,3,8,384,35,1871,17,448,194,254,5,62,3,6,278,39,1729
55377,REG,18,12,1:00,Sun,15,2011,IND,TEN,27,13,10,287,82,205,4,25,1,7,321,40,1683,21,388,322,66,7,70,3,7,329,45,1917
55380,REG,18,12,1:00,Sun,15,2011,NYG,WAS,10,23,22,324,233,91,8,75,3,4,196,45,1500,19,300,177,123,2,48,2,2,66,33,2100
55375,REG,18,12,1:00,Sun,15,2011,CHI,SEA,14,38,13,221,89,132,5,45,5,6,238,32,1703,18,286,226,60,6,36,1,5,201,39,1897
55379,REG,18,12,1:00,Sun,15,2011,MIN,NO,20,42,12,207,102,105,8,84,1,7,337,42,1271,36,573,412,161,6,65,2,1,51,51,2329
55376,REG,18,12,1:00,Sun,15,2011,HOU,CAR,13,28,18,358,208,150,6,60,3,2,59,29,1646,20,316,150,166,7,40,0,5,252,38,1954
55378,REG,18,12,1:00,Sun,15,2011,KC,GB,19,14,23,438,299,139,7,55,0,2,99,50,2171,16,315,213,102,5,35,0,5,267,46,1429
55382,REG,18,12,4:05,Sun,15,2011,OAK,DET,27,28,26,477,345,132,10,86,1,5,235,40,1893,25,432,375,57,9,72,1,6,257,40,1707
55385,REG,18,12,4:15,Sun,15,2011,PHI,NYJ,45,19,20,420,260,160,7,62,4,4,136,30,1803,13,241,147,94,11,93,4,6,242,38,1797
55383,REG,18,12,4:15,Sun,15,2011,ARI,CLE,20,17,24,363,289,74,2,13,1,7,312,36,1962,16,333,213,120,9,74,1,7,278,35,1882
55384,REG,18,12,4:15,Sun,15,2011,DEN,NE,23,41,23,393,141,252,7,39,3,3,165,47,1579,26,451,310,141,4,30,0,4,162,40,2021
55386,REG,18,12,8:20,Sun,15,2011,SD,BAL,34,14,23,415,270,145,3,35,0,0,0,0,2052,19,290,201,89,3,25,2,2,112,46,1548
55387,REG,19,12,8:30,Mon,15,2011,SF,PIT,20,3,17,287,187,100,7,49,0,6,285,49,1714,20,389,305,84,9,72,4,4,154,39,1886
55388,REG,22,12,8:20,Thu,16,2011,IND,HOU,19,16,24,320,225,95,4,35,1,5,209,39,1975,14,283,112,171,11,84,1,6,253,36,1625
55390,REG,24,12,1:00,Sat,16,2011,BUF,DEN,40,14,14,351,191,160,8,69,0,4,201,45,1769,18,293,160,133,7,58,4,7,306,24,1831
55394,REG,24,12,1:00,Sat,16,2011,NE,MIA,27,24,26,400,281,119,5,50,0,6,314,48,1856,20,381,266,115,6,39,2,6,269,42,1744
55389,REG,24,12,1:00,Sat,16,2011,BAL,CLE,20,14,15,284,122,162,5,51,1,5,223,28,1938,18,256,139,117,6,95,1,6,251,42,1662
55397,REG,24,12,1:00,Sat,16,2011,TEN,JAC,23,17,20,407,342,65,0,0,3,4,172,42,1859,18,300,187,113,6,28,1,9,406,38,1741
55393,REG,24,12,1:00,Sat,16,2011,KC,OAK,13,16,26,435,300,135,11,88,2,3,146,48,1959,13,308,237,71,15,92,2,4,217,45,1774
55395,REG,24,12,1:00,Sat,16,2011,NYJ,NYG,14,29,22,331,226,105,10,95,3,9,379,39,2166,11,332,217,115,5,45,1,9,391,35,1434
55398,REG,24,12,1:00,Sat,16,2011,WAS,MIN,26,33,23,397,256,141,8,64,2,2,79,38,1826,20,389,148,241,4,40,0,3,133,40,1774
55391,REG,24,12,1:00,Sat,16,2011,CAR,TB,48,16,20,433,163,270,8,77,0,2,93,42,1623,22,317,258,59,7,64,4,1,59,58,1977
55392,REG,24,12,1:00,Sat,16,2011,CIN,ARI,23,16,21,301,136,165,6,47,2,5,215,40,1899,17,316,257,59,6,87,3,6,230,37,1701
55396,REG,24,12,1:00,Sat,16,2011,PIT,STL,27,0,17,377,208,169,7,50,1,4,191,40,1755,15,232,68,164,4,21,0,7,281,39,1845
55399,REG,24,12,4:05,Sat,16,2011,DET,SD,38,10,24,440,353,87,3,8,0,3,124,36,1941,20,367,297,70,1,10,2,4,166,40,1659
55400,REG,24,12,4:15,Sat,16,2011,DAL,PHI,7,20,16,238,157,81,6,47,0,9,343,34,1943,20,386,281,105,5,47,1,6,256,36,1657
55401,REG,24,12,4:15,Sat,16,2011,SEA,SF,17,19,14,267,141,126,6,51,1,5,227,33,1626,21,349,171,178,6,77,0,3,108,21,1974
55402,REG,25,12,8:20,Sun,16,2011,GB,CHI,35,21,19,363,282,81,0,0,0,4,176,42,1452,24,441,242,199,6,28,2,2,98,45,2148
55403,REG,26,12,8:30,Mon,16,2011,NO,ATL,45,16,26,463,299,164,4,46,2,2,104,52,1601,23,469,434,35,7,57,1,3,150,43,1999
55410,REG,1,1,1:00,Sun,17,2011,MIA,NYJ,19,17,14,210,128,82,5,35,2,4,192,42,1867,20,374,245,129,6,40,3,5,191,38,1733
55412,REG,1,1,1:00,Sun,17,2011,NE,BUF,49,21,28,480,342,138,4,77,1,2,97,46,1778,26,402,296,106,5,45,4,3,124,41,1822
55405,REG,1,1,4:15,Sun,17,2011,CIN,BAL,16,24,19,336,231,105,4,35,1,4,214,46,1834,15,347,126,221,7,59,0,7,327,37,1766
55406,REG,1,1,4:15,Sun,17,2011,CLE,PIT,9,13,14,240,168,72,5,40,1,6,230,35,1249,22,360,199,161,4,37,2,4,181,40,2351
55408,REG,1,1,1:00,Sun,17,2011,HOU,TEN,22,23,22,387,235,152,7,55,1,6,268,38,2078,17,361,275,86,6,47,1,6,286,46,1522
55409,REG,1,1,1:00,Sun,17,2011,JAC,IND,19,13,15,261,71,190,1,10,1,2,87,44,1848,19,298,242,56,4,40,3,3,136,41,1752
55414,REG,1,1,8:20,Sun,17,2011,NYG,DAL,31,14,20,437,331,106,3,28,0,4,161,36,2073,19,300,251,49,7,43,2,6,254,39,1527
55415,REG,1,1,1:00,Sun,17,2011,PHI,WAS,34,10,24,390,315,75,8,75,2,4,201,46,1759,21,377,247,130,6,71,1,5,183,30,1841
55407,REG,1,1,1:00,Sun,17,2011,GB,DET,45,41,27,550,469,81,6,78,2,4,176,42,1900,32,575,502,73,11,101,4,3,141,47,1700
55411,REG,1,1,1:00,Sun,17,2011,MIN,CHI,13,17,16,301,222,79,5,38,3,6,276,45,1874,10,209,117,92,4,20,3,7,335,45,1726
55404,REG,1,1,4:15,Sun,17,2011,ATL,TB,45,24,22,428,177,251,3,20,2,2,101,43,1808,18,294,259,35,2,20,4,3,149,47,1792
55413,REG,1,1,1:00,Sun,17,2011,NO,CAR,45,17,33,617,409,208,6,60,1,1,44,44,2074,21,301,137,164,1,5,2,4,183,30,1526
55416,REG,1,1,1:00,Sun,17,2011,STL,SF,27,34,18,311,200,111,6,50,2,6,304,41,1492,21,321,211,110,5,80,0,5,284,51,2108
55418,REG,1,1,4:15,Sun,17,2011,DEN,KC,3,7,16,266,50,216,6,49,2,9,402,38,1978,14,281,175,106,6,36,1,8,377,42,1622
55419,REG,1,1,4:15,Sun,17,2011,OAK,SD,26,38,28,520,417,103,8,64,1,1,58,38,1773,25,463,310,153,8,68,1,0,0,0,1827
55417,REG,1,1,4:15,Sun,17,2011,ARI,SEA,23,20,20,388,257,131,9,76,2,7,324,40,2119,19,369,191,178,7,55,1,8,357,37,2022
55504,REG,5,9,8:30,Wed,1,2012,NYG,DAL,17,24,15,269,187,82,4,33,1,4,201,45,1553,18,433,290,143,13,86,1,2,108,52,2047
55505,REG,9,9,1:00,Sun,1,2012,CHI,IND,41,21,26,428,314,114,7,48,1,5,208,35,2128,22,356,293,63,3,19,5,5,257,43,1472
55510,REG,9,9,1:00,Sun,1,2012,MIN,JAC,26,23,20,389,266,123,5,40,1,5,242,44,1625,22,362,249,113,4,25,1,4,214,43,2269
55512,REG,9,9,1:00,Sun,1,2012,NYJ,BUF,48,28,21,384,266,118,5,34,1,2,103,38,1878,20,390,195,195,6,34,4,2,81,7,1722
55508,REG,9,9,1:00,Sun,1,2012,HOU,MIA,30,10,19,337,254,83,4,35,0,5,218,28,2084,15,275,196,79,7,78,4,3,133,40,1516
55513,REG,9,9,1:00,Sun,1,2012,TEN,NE,13,34,16,284,264,20,3,30,2,4,209,46,1739,25,390,228,162,3,20,0,4,154,34,1861
55507,REG,9,9,1:00,Sun,1,2012,DET,STL,27,23,28,429,346,83,3,27,3,3,121,38,1794,14,251,173,78,7,65,0,5,241,38,1806
55511,REG,9,9,1:00,Sun,1,2012,NO,WAS,32,40,24,358,326,32,12,107,3,5,278,49,1250,22,464,311,153,12,127,0,4,139,21,2350
55506,REG,9,9,1:00,Sun,1,2012,CLE,PHI,16,17,12,210,111,99,3,35,4,7,308,40,1442,25,456,306,150,12,110,5,6,330,42,2158
55509,REG,9,9,1:00,Sun,1,2012,KC,ATL,24,40,22,393,241,152,2,25,3,1,47,47,1915,21,376,292,84,2,12,0,1,52,38,1685
55515,REG,9,9,4:25,Sun,1,2012,GB,SF,22,30,21,324,279,45,10,77,1,6,289,42,1620,22,377,191,186,8,66,0,5,256,35,1980
55514,REG,9,9,4:25,Sun,1,2012,ARI,SEA,20,16,18,253,210,43,10,102,2,5,238,38,1586,18,254,139,115,13,90,2,4,185,37,2014
55516,REG,9,9,4:25,Sun,1,2012,TB,CAR,16,10,18,258,128,130,4,35,0,5,230,36,2247,16,301,291,10,6,65,2,6,199,28,1353
55517,REG,9,9,8:20,Sun,1,2012,DEN,PIT,31,19,20,334,240,94,6,49,1,2,90,34,1495,19,284,209,75,8,52,1,3,142,40,2105
55518,REG,10,9,7:00,Mon,1,2012,BAL,CIN,44,13,26,430,308,122,6,50,0,2,87,34,1654,20,322,193,129,3,41,2,4,183,41,1946
55519,REG,10,9,10:15,Mon,1,2012,OAK,SD,14,22,21,321,276,45,6,35,1,3,114,24,1766,15,258,226,32,9,78,0,3,163,49,1834
55520,REG,13,9,8:20,Thu,2,2012,GB,CHI,23,10,19,321,215,106,4,54,2,5,238,42,1931,11,168,74,94,8,65,4,6,281,41,1669
55527,REG,16,9,1:00,Sun,2,2012,NYG,TB,41,34,31,604,510,94,7,53,3,2,79,32,2009,14,307,228,79,5,33,2,6,252,38,1591
55522,REG,16,9,1:00,Sun,2,2012,CAR,NO,35,27,23,463,244,219,4,34,1,5,229,36,1776,27,486,323,163,2,23,2,3,148,38,1824
55526,REG,16,9,1:00,Sun,2,2012,NE,ARI,18,20,25,377,297,80,8,50,1,6,172,21,1901,16,245,140,105,5,39,2,6,280,43,1699
55524,REG,16,9,1:00,Sun,2,2012,IND,MIN,23,20,17,278,194,84,7,51,0,5,268,43,1778,19,327,232,95,11,105,1,4,192,45,1822
55528,REG,16,9,1:00,Sun,2,2012,PHI,BAL,24,23,26,486,357,129,7,58,4,5,196,32,2061,17,325,214,111,6,45,2,5,251,44,1539
55521,REG,16,9,1:00,Sun,2,2012,BUF,KC,35,17,15,379,178,201,5,50,0,7,349,38,1761,25,422,272,150,4,33,3,7,313,28,1839
55523,REG,16,9,1:00,Sun,2,2012,CIN,CLE,34,27,21,375,295,80,6,54,1,3,126,39,1973,21,439,309,130,10,103,1,4,186,24,1627
55525,REG,16,9,1:00,Sun,2,2012,JAC,HOU,7,27,9,117,52,65,8,71,1,9,462,43,1003,28,411,195,216,10,64,0,6,299,38,2597
55530,REG,16,9,4:05,Sun,2,2012,SEA,DAL,27,7,20,315,133,182,5,35,0,4,215,48,2079,17,296,247,49,5,47,2,6,229,32,1521
55529,REG,16,9,4:05,Sun,2,2012,STL,WAS,31,28,23,452,301,151,7,60,3,3,163,49,1884,18,373,197,176,11,96,1,6,240,30,1716
55532,REG,16,9,4:25,Sun,2,2012,PIT,NYJ,27,10,21,331,265,66,10,107,0,5,205,40,2196,16,219,129,90,7,63,1,6,272,38,1404
55533,REG,16,9,4:25,Sun,2,2012,SD,TEN,38,10,27,416,268,148,4,41,1,4,197,42,2619,9,212,174,38,8,59,1,7,361,49,981
55531,REG,16,9,1:00,Sun,2,2012,MIA,OAK,35,13,23,448,189,259,3,21,0,7,348,41,2081,18,396,373,23,5,42,1,9,422,35,1519
55534,REG,16,9,8:20,Sun,2,2012,SF,DET,27,19,24,349,201,148,5,62,1,3,109,33,1774,15,296,214,82,8,67,1,2,89,41,1826
55535,REG,17,9,8:30,Mon,2,2012,ATL,DEN,27,21,22,275,208,67,8,72,0,6,252,40,1960,24,336,218,118,10,96,4,5,251,51,1640
55536,REG,20,9,8:20,Thu,3,2012,CAR,NYG,7,36,22,327,267,60,3,22,5,3,125,33,1430,24,405,280,125,5,38,0,2,76,38,2170
55539,REG,23,9,1:00,Sun,3,2012,DAL,TB,16,10,14,297,259,38,13,105,3,4,173,41,1984,12,166,91,75,10,69,2,8,331,31,1616
55537,REG,23,9,1:00,Sun,3,2012,CHI,STL,23,6,20,274,171,103,6,45,1,4,165,36,2036,12,160,101,59,4,40,2,6,279,37,1564
55542,REG,23,9,1:00,Sun,3,2012,MIN,SF,24,13,25,344,198,146,1,10,2,4,181,34,2008,19,280,191,89,6,60,3,3,146,49,1592
55544,REG,23,9,1:00,Sun,3,2012,TEN,DET,44,41,21,437,378,59,6,32,2,1,41,41,1669,36,583,442,141,10,91,1,4,156,21,2436
55545,REG,23,9,1:00,Sun,3,2012,WAS,CIN,31,38,31,381,168,213,7,55,1,7,310,38,1955,22,478,385,93,8,80,2,4,165,42,1645
55543,REG,23,9,1:00,Sun,3,2012,NO,KC,24,27,14,288,205,83,4,45,1,6,335,46,1561,27,510,237,273,6,40,3,5,208,41,2552
55541,REG,23,9,1:00,Sun,3,2012,MIA,NYJ,20,23,23,381,196,185,11,65,2,4,235,43,2013,21,388,300,88,9,108,2,6,274,43,2123
55538,REG,23,9,1:00,Sun,3,2012,CLE,BUF,14,24,17,240,207,33,6,57,2,8,336,35,1628,19,344,206,138,10,75,1,6,252,35,1972
55540,REG,23,9,1:00,Sun,3,2012,IND,JAC,17,22,23,437,313,124,11,106,1,6,280,42,1944,15,333,148,185,6,67,0,6,321,45,1656
55546,REG,23,9,4:05,Sun,3,2012,ARI,PHI,27,6,16,292,193,99,6,60,0,6,283,41,2073,16,308,182,126,5,65,3,5,246,39,1527
55547,REG,23,9,4:05,Sun,3,2012,SD,ATL,3,27,15,280,164,116,4,17,4,4,206,38,1426,25,384,265,119,2,15,1,5,223,42,2174
55548,REG,23,9,4:25,Sun,3,2012,DEN,HOU,25,31,24,375,316,59,7,75,1,8,381,43,1700,23,436,284,152,9,69,2,5,271,44,1900
55549,REG,23,9,4:25,Sun,3,2012,OAK,PIT,34,31,20,321,202,119,3,25,1,3,155,44,1424,24,433,379,54,10,81,2,3,108,34,2176
55550,REG,23,9,8:20,Sun,3,2012,BAL,NE,31,30,28,503,382,121,14,135,1,3,136,35,1737,33,396,319,77,10,83,0,4,172,38,1863
55551,REG,24,9,8:30,Mon,3,2012,SEA,GB,14,12,14,238,111,127,14,118,0,6,309,50,1581,22,268,184,84,10,127,0,6,267,44,2019
55552,REG,27,9,8:20,Thu,4,2012,BAL,CLE,23,16,23,438,337,101,11,100,1,7,322,33,1983,20,357,314,43,7,66,2,7,290,41,1617
55554,REG,30,9,1:00,Sun,4,2012,BUF,NE,28,52,19,438,340,98,3,17,6,5,209,39,1753,33,580,333,247,1,10,2,3,119,40,1847
55556,REG,30,9,1:00,Sun,4,2012,HOU,TEN,38,14,16,297,202,95,1,3,0,6,259,42,1946,17,325,167,158,7,73,3,7,326,42,1654
55558,REG,30,9,1:00,Sun,4,2012,KC,SD,20,37,25,353,234,119,9,80,6,4,205,51,1568,19,293,189,104,7,75,1,5,269,42,2032
55555,REG,30,9,1:00,Sun,4,2012,DET,MIN,13,20,23,341,287,54,5,72,1,5,198,24,1842,15,227,100,127,5,87,0,6,259,37,1758
55553,REG,30,9,1:00,Sun,4,2012,ATL,CAR,30,28,24,426,305,121,2,15,1,5,235,42,1794,21,403,205,198,9,64,1,6,271,42,1806
55560,REG,30,9,1:00,Sun,4,2012,STL,SEA,19,13,15,286,211,75,6,37,1,4,156,39,1808,19,319,140,179,5,55,3,4,196,40,1792
55559,REG,30,9,1:00,Sun,4,2012,NYJ,SF,0,34,9,145,100,45,4,30,4,8,303,29,1384,26,379,134,245,8,67,0,4,184,41,2216
55562,REG,30,9,4:05,Sun,4,2012,ARI,MIA,24,21,19,297,269,28,6,62,2,9,435,47,1891,21,480,394,86,4,40,4,5,221,41,2100
55563,REG,30,9,4:05,Sun,4,2012,DEN,OAK,37,6,26,503,338,165,4,30,1,0,0,0,2245,12,237,181,56,5,41,0,7,346,43,1355
55557,REG,30,9,4:05,Sun,4,2012,JAC,CIN,10,27,17,212,143,69,3,37,2,6,295,40,1721,20,382,244,138,6,50,2,3,143,48,1879
55564,REG,30,9,4:25,Sun,4,2012,GB,NO,28,27,30,421,319,102,7,43,2,2,82,39,1772,25,474,429,45,10,72,0,3,108,36,1828
55561,REG,30,9,4:25,Sun,4,2012,TB,WAS,22,24,16,373,293,80,10,107,1,6,277,43,1661,27,474,314,160,8,73,0,6,280,41,1939
55565,REG,30,9,8:20,Sun,4,2012,PHI,NYG,19,17,22,422,231,191,5,49,0,4,182,38,2001,20,366,309,57,7,55,1,5,222,36,1599
55566,REG,1,10,8:30,Mon,4,2012,DAL,CHI,18,34,26,430,389,41,2,10,5,3,111,34,1750,18,360,267,93,4,25,1,3,120,40,1850
55567,REG,4,10,8:20,Thu,5,2012,STL,ARI,17,3,12,242,131,111,7,60,1,7,398,46,1538,20,282,237,45,5,35,1,7,320,41,2062
55574,REG,7,10,1:00,Sun,5,2012,WAS,ATL,17,24,12,316,187,129,4,20,2,6,254,42,1379,28,421,338,83,2,13,2,6,293,39,2221
55573,REG,7,10,1:00,Sun,5,2012,PIT,PHI,16,14,22,343,207,136,9,106,0,4,185,43,2011,19,246,168,78,5,35,2,4,176,37,1589
55569,REG,7,10,1:00,Sun,5,2012,IND,GB,30,27,28,464,345,119,9,100,1,5,223,41,2116,21,356,215,141,9,89,1,7,316,43,1484
55572,REG,7,10,1:00,Sun,5,2012,NYG,CLE,41,27,30,502,259,243,3,25,2,2,100,34,2124,15,375,291,84,10,91,3,3,144,45,1476
55571,REG,7,10,4:25,Sun,5,2012,MIN,TEN,30,7,25,433,258,175,5,60,2,3,138,38,1986,18,267,215,52,10,75,2,6,256,43,1614
